F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
38.734,-4.14,0,2.923,0,-17.892,-4.0781,-3.9326,9858.44,-10.88691,-4456.36,-96957.28,6.1746,-3.9357,2371.11,22.346,-7.75,9883.53,249.91,-5443.419,9.98,False
38.432,-4.14,1,1.7616,0,-10.65387,-4.381,-9.784,8617.34,-13.836,-3007.96,-96677.4,6.3327,-4.708,2113.83,17.664,-6.205,-2011.47,243.31,-5646.63,,True
43.796,-4.14,0,1.3521,0,-11.9748,-3.6876,-5.126,8699.04,-12.8121,-2559.16,-96962.98,6.9183,-3.9973,2241.66,43.734,-6.468,8995.83,344.51,-5424.62,8.83,False
48.638,-4.14,0,1.07001,1,-15.753,-5.3,-6.652,8170.44,-15.909,-3796.28,-96968.34,7.9161,-7.449,2163.72,41.036,-4.7124,9543.24,2357.61,-6276.53,12.47,True
38.14,-4.14,0,1.1202,1,-13.926,-3.35777,-5.712,6828.64,-11.8803,-1977.76,-96907.086,6.1062,-4.0198,2317.41,27.712,-5.667,9070.83,1593.61,-5654.53,8.65,True
39.83,-4.14,1,1.7105,1,-15.384,-3.41279,-4.0568,8604.5,-15.288,-4035.88,-96657.2,7.9395,-4.884,2230.47,17.528,-9.7,9949.11,367.31,-5432.4,,False
59.68,-4.14,1,1.7275,1,-13.0926,-3.37851,-5.0564,8347.84,-10.85943,-3717.96,-97068.48,7.3878,-5.032,2077.38,36.762,-4.6114,9680.76,77.4,-5295.63,9.86,False
49.484,-4.14,0,1.3676,1,-18.783,-3.624,-5.88,8592.28,-16.179,-3670.96,-96893.94,6.0867,-6.399,2080.35,19.83,-6.1502,9647.46,-39.49,-5548.13,,True
100.34,-1.14,0,2.736,0,-16.548,-4.1708,-4.4392,2264.64,-10.9617,-3525.16,-96970.04,7.5999,-4.0365,1781.07,36.392,-6.2374,9911.79,48.12,-5577.93,11.89,True
43.662,-1.14,1,1.2831,1,-14.574,-3.8557,-9.414,8285,-20.031,-3936.566,-96926.368,6.5844,-7.221,2029.098,56.64,-4.7754,9929.91,47.54,-5471.44,8.42,False
83.32,-4.14,1,5.123,0,-13.3866,-3.38377,-3.4796,11878.64,-10.74624,-3199.16,-96852.16,8.361,-4.1037,1938.63,15.768,-6.5,9911.31,137.308,-5581.23,,True
42.206,-4.14,1,2.61,0,-10.66089,-3.342326,-4.2066,13610.64,-10.87473,-3221.16,-96906.952,5.4447,-4.0493,1686.81,21.126,-5.2038,13930.53,-2.39,-5347.72,,False
121.92,-4.14,1,1.6072,0,-18.336,-3.4811,-3.7474,6810.24,-11.4246,-3379.56,-96948.72,5.41992,-4.919,2589.81,36.546,-7.836,9596.13,264.31,-5579.13,,True
36.885,-4.14,1,1.9524,1,-12.3888,-3.340025,-6.698,8136.24,-16.671,-4785.36,-96877.9,5.8227,-3.896,2095.08,22.716,-5.4288,10368.93,415.41,-5736.43,,True
37.896,-1.14,1,3.706,1,-20.964,-3.6879,-5.2,8149.44,-17.505,-3846.34,-98916.6,8.772,-4.1453,1939.83,24.398,-7.454,9869.13,118.834,-5534.85,10.86,True
57.26,-4.14,0,3.348,1,-11.1603,-3.4407,-6.452,7727.84,-11.2173,-3899,-96901.046,7.7346,-5.816,2019.903,32.3494,-4.34258,11342.43,173.14,-9234.63,,True
40.006,-4.14,1,1.7097,0,-12.4311,-4.479,-3.7,9523.44,-11.2365,-4062.34,-96956.6,10.959,-4.65,2619.51,9.46,-9.292,10161.93,521.51,-5454.965,9.95,False
38.618,-1.14,1,1.6185,0,-23.79,-3.7557,-4.04,8086.24,-15.822,-2944.16,-96905.914,7.6653,-4.5464,2254.74,44.982,-5.1614,9643.23,40.53,-5979.63,,True
45.766,-1.14,0,1.3802,0,-13.755,-3.3403598,-5.1084,7847.04,-12.8853,-3756,-96928.514,5.31597,-4.4594,2300.07,31.6812,-6.512,9548.64,654.31,-5443.463,,True
54.486,-1.14,1,1.1841,1,-12.6861,-3.8428,-4.2534,7956.44,-16.026,-3725.76,-97719.8,6.0399,-4.689,2715.51,36.912,-9.536,9205.83,1949.61,-5494.59,,True
105.42,-4.14,1,1.6364,1,-10.69329,-4.1321,-9.04,8322.18,-21.195,-3909.32,-96905.936,8.676,-5.198,2135.76,33.374,-8.124,7396.53,534.81,-5443.953,,False
41.786,-4.14,1,2.33,1,-23.673,-4.1988,-4.2882,-719.36,-10.75692,-3876.98,-97546.6,5.5329,-5.69,1691.01,27.508,-8.21,9890.43,98.39,-5588.13,,True
56.14,-4.14,1,1.252,1,-11.0739,-3.4932,-6.124,8593.22,-15.336,-2865.36,-96915.83,10.101,-4.1609,2100.66,41.068,-4.581,8155.23,-73.79,-5259.73,9.87,False
58.16,-1.14,0,2.074,1,-16.401,-3.35898,-7.908,7923.24,-14.307,-3697.96,-96951.5,8.0994,-4.1664,2078.82,37.03,-5.133,9709.38,124.377,-5290.73,,True
70.92,-4.14,0,2.258,1,-10.64478,-3.36967,-6.312,7536.44,-11.0379,-3798.32,-96909.518,6.0828,-4.6489,2094.51,22.17,-5.8744,13621.53,315.81,-5752.63,10.98,True
47.66,-4.14,0,2.062,0,-12.1794,-4.964,-3.28578,-2555.36,-10.76121,-3570.56,-96872.94,8.568,-4.231,6048.81,31.2596,-4.677,9098.73,310.91,-5397.24,9.22,True
84.28,-4.14,1,1.09696,1,-13.3644,-3.5953,-8.566,8190.84,-12.6834,-3687.76,-96947.74,6.8901,-4.5187,2095.62,42.35,-5.1596,9666.24,1452.61,-5532.16,10.05,False
53.848,-1.14,1,1.1069,1,-11.7042,-4.0483,-5.756,4734.64,-10.9461,-2549.36,-96942.1,9.813,-3.73587,1943.37,19.81,-4.7482,10749.03,84.4,-6291.83,9.86,True
37.372,-1.14,1,1.1657,0,-14.322,-3.6425,-7.64,7678.44,-12.7467,1492.64,-96906.492,7.1295,-3.74039,2188.62,46.406,-4.7092,9375.33,1753.61,-6225.23,10.59,True
57.52,-1.14,1,4.481,0,-11.2878,-3.39051,-3.909,8190.24,-18.321,-3964.56,-96428.6,6.0402,-7.57,1836.66,32.3112,-5.3364,10868.13,109.41,-5378.26,10.87,True
90.54,-1.14,0,3.911,1,-13.0833,-3.39319,-4.657,7780.64,-12.1863,-3691.56,-96902.784,5.9289,-5.049,1608.51,60.64,-5.4376,10421.43,73.38,-6067.53,,True
60.9,-1.14,1,2.06,1,-12.0228,-3.724,-7.87,4464.64,-11.0583,-4251.36,-96911.87,6.8598,-4.4313,2085.63,32.8178,-5.2892,10245.33,289.11,-5409.87,,False
51.384,-1.14,1,1.6988,1,-15.333,-4.734,-4.4194,8218.84,-17.448,-3709.36,-96982.06,9,-4.912,2046.699,20.254,-4.609,9730.38,38.49,-5639.23,,True
67.86,-1.14,1,1.1536,1,-17.046,-3.35032,-3.7028,6773.04,-11.6493,-2098.16,-96960.8,9.195,-3.9203,2459.01,42.562,-8.86,9581.91,-165.09,-5455.03,8.9,False
52.01,-4.14,0,1.3721,1,-18.642,-3.35744,-3.6002,5132.64,-11.2239,-3597.56,-96889.36,6.3657,-4.0892,1837.62,31.2172,-6.658,9796.797,-122.29,-5457.364,,False
72.32,-1.14,0,1.4353,1,-12.5154,-3.5198,-4.1988,8954.84,-12.471,-3866.22,-96850.72,5.22396,-6.494,2572.41,31.1386,-6.766,9426.63,668.41,-5401.06,9.25,False
37.1476,-4.14,0,1.8088,1,-11.3739,-4.0855,-3.32356,7934.84,-14.715,-3873.48,-96832.5,6.2757,-6.628,5364.81,32.5534,-4.857,8411.73,368.31,-5353.3,,False
41.446,-1.14,0,1.2274,1,-11.2815,-3.3407336,-5.884,8387.6,-14.337,-3898.68,-96923.412,7.2318,-5.178,2243.04,27.708,-5.2046,9619.35,1646.61,-5636.53,,True
63.74,-4.14,1,3.462,1,-10.74363,-3.8676,-3.613,8940.84,-13.602,2760.64,-96928.052,7.9068,-3.7927,2611.11,23.332,-4.5594,2299.53,85.83,-5435.36,7.75,False
51.166,-1.14,0,3.223,0,-13.2831,-3.7326,-6.242,4340.64,-10.9905,-3758.96,-96810.18,6.4263,-6.858,2249.34,26.942,-5.739,9107.13,217.26,-5621.63,,True
43.902,-4.14,0,1.9148,0,-18.093,-3.346551,-4.1974,8757.24,-12.7038,-2745.56,-96924.992,9.558,-4.3272,2463.21,35.38,-4.6724,9558.69,262.71,-6282.03,,False
75.48,-4.14,1,1.07143,1,-11.8101,-3.346906,-3.4294,8564.58,-12.7815,-3108.56,-97172,9.462,-4.1685,2602.71,32.4592,-5.5194,9252.93,-281.39,-5401.12,,False
148.06,-1.14,0,1.08015,1,-20.079,-3.38805,-6.642,8525.68,-17.229,-1985.76,-96779.44,5.29143,-3.9707,2129.94,22.05,-5.774,9627.21,55.04,-5433.51,,False
